Ge2,0.0,19.21,0.26,1.1
Aggres4,30.53,16.38,0.82,0.6
Aggres5,47.47,16.98,0.55,0.4
Aggres6,84.25,15.06,1.47,0.2
Aggres1,3.63,16.38,0.82,5.3
Aggres2,3.76,16.98,0.55,5.3
Ge1,4.25,19.21,0.26,5.3
Aggres3,3.34,15.06,1.47,5.3
Ge2,0.0,19.21,0.26,1.2
Aggres4,26.17,16.38,0.82,0.7
Aggres5,37.98,16.98,0.55,0.5
Aggres6,56.17,15.06,1.47,0.3
Aggres1,3.63,16.38,0.82,5.4
Aggres2,3.76,16.98,0.55,5.4
Ge1,4.25,19.21,0.26,5.4
Aggres3,3.34,15.06,1.47,5.4
Ge2,0.0,19.21,0.26,1.3
Aggres4,0.0,16.38,0.82,0.8
Aggres5,31.65,16.98,0.55,0.6
Aggres6,42.13,15.06,1.47,0.4
Aggres1,3.63,16.38,0.82,5.5
Aggres2,3.76,16.98,0.55,5.5
Ge1,4.25,19.21,0.26,5.5
Aggres3,3.34,15.06,1.47,5.5
Ge2,0.0,19.21,0.26,1.4
Aggres4,0.0,16.38,0.82,0.9
Aggres5,0.0,16.98,0.55,0.7
Aggres6,33.7,15.06,1.47,0.5
Aggres1,3.63,16.38,0.82,5.6
Aggres2,3.76,16.98,0.55,5.6
Ge1,4.25,19.21,0.26,5.6
Aggres3,3.34,15.06,1.47,5.6
Ge2,0.0,19.21,0.26,1.5
Aggres4,0.0,16.38,0.82,1.0
Aggres5,0.0,16.98,0.55,0.8
Aggres6,28.08,15.06,1.47,0.6
Aggres1,3.63,16.38,0.82,5.7
Aggres2,3.76,16.98,0.55,5.7
Ge1,4.25,19.21,0.26,5.7
Aggres3,3.34,15.06,1.47,5.7
Ge2,0.0,19.21,0.26,1.6
Aggres4,0.0,16.38,0.82,1.1
Aggres5,0.0,16.98,0.55,0.9
Aggres6,0.0,15.06,1.47,0.7
Aggres1,3.63,16.38,0.82,5.8
Aggres2,3.76,16.98,0.55,5.8
Ge1,4.25,19.21,0.26,5.8
Aggres3,3.34,15.06,1.47,5.8
Ge2,0.0,19.21,0.26,1.7
Aggres4,0.0,16.38,0.82,1.2
Aggres5,0.0,16.98,0.55,1.0
Aggres6,0.0,15.06,1.47,0.8
Aggres1,3.63,16.38,0.82,5.9
Aggres2,3.76,16.98,0.55,5.9
Ge1,4.25,19.21,0.26,5.9
Aggres3,3.34,15.06,1.47,5.9
Ge2,0.0,19.21,0.26,1.8
Aggres4,0.0,16.38,0.82,1.3
Aggres5,0.0,16.98,0.55,1.1
Aggres6,0.0,15.06,1.47,0.9
Aggres1,3.63,16.38,0.82,6.0
Aggres2,3.76,16.98,0.55,6.0
Ge1,4.25,19.21,0.26,6.0
Aggres3,3.34,15.06,1.47,6.0
Ge2,0.0,19.21,0.26,1.9
Aggres4,0.0,16.38,0.82,1.4
Aggres5,0.0,16.98,0.55,1.2
Aggres6,0.0,15.06,1.47,1.0
Aggres1,3.63,16.38,0.82,6.1
Aggres2,3.76,16.98,0.55,6.1
Ge1,4.25,19.21,0.26,6.1
Aggres3,3.34,15.06,1.47,6.1
Ge2,0.0,19.21,0.26,2.0
Aggres4,0.0,16.38,0.82,1.5
Aggres5,0.0,16.98,0.55,1.3
Aggres6,0.0,15.06,1.47,1.1
Aggres1,3.63,16.38,0.82,6.2
Aggres2,3.76,16.98,0.55,6.2
Ge1,4.25,19.21,0.26,6.2
Aggres3,3.34,15.06,1.47,6.2
Ge2,0.0,19.21,0.26,2.1
Aggres4,0.0,16.38,0.82,1.6
Aggres5,0.0,16.98,0.55,1.4
Aggres6,0.0,15.06,1.47,1.2
Aggres1,3.63,16.38,0.82,6.3
Aggres2,3.76,16.98,0.55,6.3
Ge1,4.25,19.21,0.26,6.3
Aggres3,3.34,15.06,1.47,6.3
Ge2,0.0,19.21,0.26,2.2
Aggres4,0.0,16.38,0.82,1.7
Aggres5,0.0,16.98,0.55,1.5
Aggres6,0.0,15.06,1.47,1.3
Aggres1,3.63,16.38,0.82,6.4
Aggres2,3.76,16.98,0.55,6.4
Ge1,4.25,19.21,0.26,6.4
Aggres3,3.34,15.06,1.47,6.4
Ge2,0.0,19.21,0.26,2.3
Aggres4,0.0,16.38,0.82,1.8
Aggres5,0.0,16.98,0.55,1.6
Aggres6,0.0,15.06,1.47,1.4
Aggres1,3.63,16.38,0.82,6.5
Aggres2,3.76,16.98,0.55,6.5
Ge1,4.25,19.21,0.26,6.5
Aggres3,3.34,15.06,1.47,6.5
Ge2,0.0,19.21,0.26,2.4
Aggres4,0.0,16.38,0.82,1.9
Aggres5,189.9,16.98,0.55,1.7
Aggres6,168.5,15.06,1.47,1.5
Aggres1,3.63,16.38,0.82,6.6
Aggres2,3.76,16.98,0.55,6.6
Ge1,4.25,19.21,0.26,6.6
Aggres3,3.34,15.06,1.47,6.6
Ge2,214.85,19.21,0.26,2.5
Aggres4,183.19,16.38,0.82,2.0
