car_name,speed,safe_distance,reaction_time,time
GentleCar1,6.84,17.13,0.13,4.8
GentleCar1,5.78,15.52,0.28,4.0
GentleCar1,3.44,15.52,0.28,7.9
GentleCar1,3.79,17.13,0.13,7.9
GentleCar1,6.61,17.13,0.13,4.9
GentleCar1,5.6,15.52,0.28,4.1
GentleCar1,3.44,15.52,0.28,8.0
GentleCar1,3.79,17.13,0.13,8.0
GentleCar1,6.39,17.13,0.13,5.0
GentleCar1,5.42,15.52,0.28,4.2
GentleCar1,3.44,15.52,0.28,8.1
GentleCar1,3.79,17.13,0.13,8.1
GentleCar1,6.18,17.13,0.13,5.1
GentleCar1,5.26,15.52,0.28,4.3
GentleCar1,3.44,15.52,0.28,8.2
GentleCar1,3.79,17.13,0.13,8.2
GentleCar1,5.99,17.13,0.13,5.2
GentleCar1,5.1,15.52,0.28,4.4
GentleCar1,3.44,15.52,0.28,8.3
GentleCar1,3.79,17.13,0.13,8.3
GentleCar1,5.81,17.13,0.13,5.3
GentleCar1,4.96,15.52,0.28,4.5
GentleCar1,3.44,15.52,0.28,8.4
GentleCar1,3.79,17.13,0.13,8.4
GentleCar1,5.64,17.13,0.13,5.4
GentleCar1,4.82,15.52,0.28,4.6
GentleCar1,3.44,15.52,0.28,8.5
GentleCar1,3.79,17.13,0.13,8.5
GentleCar1,5.47,17.13,0.13,5.5
GentleCar1,4.69,15.52,0.28,4.7
GentleCar1,3.44,15.52,0.28,8.6
GentleCar1,3.79,17.13,0.13,8.6
GentleCar1,5.32,17.13,0.13,5.6
GentleCar1,4.57,15.52,0.28,4.8
GentleCar1,3.44,15.52,0.28,8.7
GentleCar1,3.79,17.13,0.13,8.7
GentleCar1,5.18,17.13,0.13,5.7
GentleCar1,4.45,15.52,0.28,4.9
GentleCar1,3.44,15.52,0.28,8.8
GentleCar1,3.79,17.13,0.13,8.8
GentleCar1,5.04,17.13,0.13,5.8
GentleCar1,4.34,15.52,0.28,5.0
GentleCar1,3.44,15.52,0.28,8.9
GentleCar1,3.79,17.13,0.13,8.9
GentleCar1,4.91,17.13,0.13,5.9
GentleCar1,4.23,15.52,0.28,5.1
GentleCar1,3.44,15.52,0.28,9.0
GentleCar1,3.79,17.13,0.13,9.0
GentleCar1,4.79,17.13,0.13,6.0
GentleCar1,4.13,15.52,0.28,5.2
GentleCar1,3.44,15.52,0.28,9.1
GentleCar1,3.79,17.13,0.13,9.1
GentleCar1,4.67,17.13,0.13,6.1
GentleCar1,4.04,15.52,0.28,5.3
GentleCar1,3.44,15.52,0.28,9.2
GentleCar1,3.79,17.13,0.13,9.2
GentleCar1,4.56,17.13,0.13,6.2
GentleCar1,3.94,15.52,0.28,5.4
GentleCar1,3.44,15.52,0.28,9.3
GentleCar1,3.79,17.13,0.13,9.3
GentleCar1,4.46,17.13,0.13,6.3
GentleCar1,3.86,15.52,0.28,5.5
GentleCar1,3.44,15.52,0.28,9.4
GentleCar1,3.79,17.13,0.13,9.4
GentleCar1,4.35,17.13,0.13,6.4
GentleCar1,3.77,15.52,0.28,5.6
GentleCar1,3.44,15.52,0.28,9.5
GentleCar1,3.79,17.13,0.13,9.5
GentleCar1,4.26,17.13,0.13,6.5
GentleCar1,3.69,15.52,0.28,5.7
GentleCar1,3.44,15.52,0.28,9.6
GentleCar1,3.79,17.13,0.13,9.6
GentleCar1,4.17,17.13,0.13,6.6
GentleCar1,3.62,15.52,0.28,5.8
GentleCar1,3.52,15.73,0.17,0.0
GentleCar1,3.44,15.52,0.28,9.7
GentleCar1,3.79,17.13,0.13,9.7
GentleCar1,4.08,17.13,0.13,6.7
GentleCar1,3.54,15.52,0.28,5.9
GentleCar1,3.48,15.73,0.17,0.1
GentleCar1,3.44,15.52,0.28,9.8
GentleCar1,3.79,17.13,0.13,9.8
GentleCar1,3.99,17.13,0.13,6.8
GentleCar1,3.51,15.52,0.28,6.0
GentleCar1,3.48,15.73,0.17,0.2
GentleCar1,3.44,15.52,0.28,9.9
GentleCar1,3.79,17.13,0.13,9.9
GentleCar1,3.91,17.13,0.13,6.9
GentleCar1,3.47,15.52,0.28,6.1
GentleCar1,3.48,15.73,0.17,0.3
GentleCar1,3.44,15.52,0.28,10.0
GentleCar1,3.79,17.13,0.13,10.0
GentleCar1,3.87,17.13,0.13,7.0
GentleCar1,3.44,15.52,0.28,6.2
GentleCar1,3.48,15.73,0.17,0.4
GentleCar1,3.44,15.52,0.28,10.1
GentleCar1,3.79,17.13,0.13,10.1
GentleCar1,3.83,17.13,0.13,7.1
GentleCar1,3.44,15.52,0.28,6.3
GentleCar1,0.0,15.73,0.17,0.5
GentleCar1,3.44,15.52,0.28,10.2
GentleCar1,3.79,17.13,0.13,10.2
GentleCar1,3.79,17.13,0.13,7.2
GentleCar1,3.44,15.52,0.28,6.4
GentleCar1,0.0,15.73,0.17,0.6
GentleCar1,3.44,15.52,0.28,10.3
GentleCar1,3.79,17.13,0.13,10.3
GentleCar1,3.79,17.13,0.13,7.3
GentleCar1,3.44,15.52,0.28,6.5
GentleCar1,0.0,15.73,0.17,0.7
GentleCar1,3.94,17.62,0.22,0.0
GentleCar1,3.44,15.52,0.28,10.4
GentleCar1,3.79,17.13,0.13,10.4
GentleCar1,3.79,17.13,0.13,7.4
GentleCar1,3.44,15.52,0.28,6.6
GentleCar1,0.0,15.73,0.17,0.8
GentleCar1,3.9,17.62,0.22,0.1
GentleCar1,3.44,15.52,0.28,10.5
GentleCar1,3.79,17.13,0.13,10.5
GentleCar1,3.79,17.13,0.13,7.5
GentleCar1,3.44,15.52,0.28,6.7
GentleCar1,0.0,15.73,0.17,0.9
GentleCar1,3.9,17.62,0.22,0.2
GentleCar1,3.44,15.52,0.28,10.6
GentleCar1,3.79,17.13,0.13,10.6
GentleCar1,3.79,17.13,0.13,7.6
GentleCar1,3.44,15.52,0.28,6.8
GentleCar1,0.0,15.73,0.17,1.0
GentleCar1,3.9,17.62,0.22,0.3
GentleCar1,3.44,15.52,0.28,10.7
GentleCar1,3.79,17.13,0.13,10.7
GentleCar1,3.79,17.13,0.13,7.7
GentleCar1,3.44,15.52,0.28,6.9
GentleCar1,0.0,15.73,0.17,1.1
GentleCar1,3.9,17.62,0.22,0.4
GentleCar1,3.44,15.52,0.28,10.8
GentleCar1,3.79,17.13,0.13,10.8
GentleCar1,3.79,17.13,0.13,7.8
GentleCar1,3.44,15.52,0.28,7.0
GentleCar1,0.0,15.73,0.17,1.2
GentleCar1,3.9,17.62,0.22,0.5
GentleCar1,3.44,15.52,0.28,10.9
GentleCar1,3.79,17.13,0.13,10.9
GentleCar1,3.79,17.13,0.13,7.9
GentleCar1,3.44,15.52,0.28,7.1
GentleCar1,175.97,15.73,0.17,1.3
GentleCar1,3.9,17.62,0.22,0.6
GentleCar1,3.44,15.52,0.28,11.0
GentleCar1,3.79,17.13,0.13,11.0
GentleCar1,3.79,17.13,0.13,8.0
GentleCar1,3.44,15.52,0.28,7.2
GentleCar1,87.99,15.73,0.17,1.4
GentleCar1,3.9,17.62,0.22,0.7
GentleCar1,3.44,15.52,0.28,11.1
GentleCar1,3.79,17.13,0.13,11.1
GentleCar1,3.79,17.13,0.13,8.1
GentleCar1,3.44,15.52,0.28,7.3
GentleCar1,58.66,15.73,0.17,1.5
GentleCar1,3.9,17.62,0.22,0.8
